SaleID,price
212936,3743
212937,2565
212938,5441
212939,945
212940,7441
212941,1066
212942,3145
212943,13627
212944,11139
212945,8318
212946,5354
212947,18497
212948,2459
212949,23540
212950,456
212951,25641
212952,1485
212953,3279
212954,12120
212955,4754
212956,8427
212957,21125
212958,14281
212959,12125
212960,5106
212961,9617
212962,10117
212963,8054
212964,17032
212965,726
212966,3792
212967,968
212968,2882
212969,3087
212970,7731
212971,5880
212972,14505
212973,13906
212974,2378
212975,3415
212976,8803
212977,308
212978,4110
212979,3333
212980,10239
212981,8034
212982,513
212983,1198
212984,12209
212985,13777
212986,2141
212987,9684
212988,1648
212989,25028
212990,3155
212991,2700
212992,336
212993,6262
212994,1284
212995,747
212996,5163
212997,648
212998,428
212999,3385
213000,7060
213001,3353
213002,9999
213003,1812
213004,1025
213005,2439
213006,7859
213007,12483
213008,1347
213009,365
213010,4351
213011,16015
213012,10678
213013,1167
213014,811
213015,6096
213016,445
213017,6636
213018,2385
213019,5867
213020,830
213021,1177
213022,850
213023,3656
213024,14194
213025,3315
213026,10500
213027,1145
213028,544
213029,6642
213030,4077
213031,1006
213032,3166
213033,5277
213034,1168
213035,3973
213036,13453
213037,6923
213038,1020
213039,718
213040,846
213041,3359
213042,2211
213043,2869
213044,522
213045,6669
213046,1439
213047,1588
213048,3093
213049,2842
213050,4877
213051,517
213052,533
213053,596
213054,3810
213055,778
213056,467
213057,2552
213058,2384
213059,1452
213060,5986
213061,4457
213062,590
213063,1000
213064,646
213065,3796
213066,2821
213067,13434
213068,1085
213069,5570
213070,351
213071,2836
213072,299
213073,4381
213074,31078
213075,1956
213076,193
213077,726
213078,7776
213079,1595
213080,572
213081,7097
213082,10278
213083,424
213084,6473
213085,14534
213086,19579
213087,5509
213088,347
213089,1390
213090,434
213091,805
213092,376
213093,828
213094,1855
213095,2688
213096,8385
213097,5251
213098,11604
213099,562
213100,3782
213101,362
213102,1464
213103,631
213104,929
213105,3108
213106,41515
213107,17142
213108,3838
213109,835
213110,1909
213111,407
213112,659
213113,6617
213114,1147
213115,1613
213116,3098
213117,1553
213118,2397
213119,10860
213120,14870
213121,11321
213122,17019
213123,426
213124,11175
213125,643
213126,12274
213127,1499
213128,496
213129,5316
213130,5922
213131,1258
213132,178
213133,4017
213134,8691
213135,3386
213136,506
213137,3731
213138,4867
213139,4077
213140,4457
213141,12430
213142,3651
213143,1583
213144,9447
213145,1067
213146,7828
213147,19775
213148,2963
213149,1193
213150,10489
213151,1198
213152,5007
213153,10464
213154,516
213155,4789
213156,2172
213157,8295
213158,2405
213159,11826
213160,1005
213161,966
213162,4417
213163,4805
213164,3843
213165,8769
213166,1232
213167,6035
213168,14731
213169,5585
213170,2532
213171,3844
213172,4285
213173,5296
213174,8400
213175,3848
213176,1859
213177,7055
213178,683
213179,8742
213180,3471
213181,547
213182,3755
213183,1796
213184,7493
213185,5896
213186,982
213187,9766
213188,4473
213189,1465
213190,1320
213191,704
213192,7963
213193,2696
213194,570
213195,1090
213196,2572
213197,4477
213198,2368
213199,5852
213200,231
213201,2833
213202,23141
213203,2842
213204,5460
213205,687
213206,584
213207,3644
213208,574
213209,633
213210,3049
213211,301
213212,2116
213213,3348
213214,3231
213215,7152
213216,1492
213217,2517
213218,4553
213219,7593
213220,28847
213221,2323
213222,2591
213223,1377
213224,1380
213225,185
213226,3201
213227,13390
213228,9499
213229,1187
213230,2239
213231,2688
213232,715
213233,1563
213234,1533
213235,315
213236,5130
213237,2205
213238,355
213239,1771
213240,2855
213241,51961
213242,344
213243,5506
213244,934
213245,480
213246,5853
213247,1203
213248,2688
213249,1764
213250,3792
213251,9915
213252,488
213253,9959
213254,666
213255,4061
213256,6700
213257,1336
213258,10033
213259,5192
213260,4674
213261,3061
213262,18317
213263,1593
213264,2290
213265,514
213266,11979
213267,3283
213268,1038
213269,2703
213270,3076
213271,24596
213272,16619
213273,3846
213274,13831
213275,1529
213276,16575
213277,5304
213278,4564
213279,2190
213280,4152
213281,1817
213282,526
213283,2909
213284,1003
213285,2903
213286,15156
213287,3021
213288,14649
213289,437
213290,910
213291,6257
213292,2530
213293,2298
213294,40358
213295,851
213296,2379
213297,23699
213298,1690
213299,5576
213300,14780
213301,1755
213302,1522
213303,448
213304,716
213305,661
213306,3796
213307,1046
213308,8113
213309,220
213310,2356
213311,13389
213312,1130
213313,11386
213314,7364
213315,1617
213316,2533
213317,2754
213318,391
213319,181
213320,2581
213321,271
213322,1119
213323,2863
213324,2876
213325,15975
213326,725
213327,3788
213328,243
213329,13779
213330,2966
213331,6984
213332,1929
213333,835
213334,2467
213335,5967
213336,3544
213337,7622
213338,23783
213339,30303
213340,495
213341,1057
213342,199
213343,11749
213344,17519
213345,5964
213346,23036
213347,10802
213348,17827
213349,6955
213350,1779
213351,3468
213352,1408
213353,26961
213354,807
213355,840
213356,5165
213357,17459
213358,9586
213359,758
213360,870
213361,17471
213362,8105
213363,2510
213364,14780
213365,1182
213366,1994
213367,2303
213368,591
213369,11681
213370,1629
213371,1495
213372,12675
213373,1020
213374,9333
213375,1332
213376,496
213377,1407
213378,9950
213379,4372
213380,19401
213381,3085
213382,7451
213383,1102
213384,4628
213385,5955
213386,2823
213387,33953
213388,510
213389,3331
213390,431
213391,62
213392,1813
213393,2263
213394,1964
213395,4704
213396,5081
213397,250
213398,2475
213399,8842
213400,20091
213401,5691
213402,1947
213403,10577
213404,4225
213405,5410
213406,2167
213407,4700
213408,1982
213409,1770
213410,1972
213411,329
213412,296
213413,793
213414,332
213415,34453
213416,3016
213417,1942
213418,13091
213419,597
213420,14223
213421,5991
213422,1914
213423,1666
213424,1607
213425,7065
213426,3032
213427,53633
213428,4762
213429,13689
213430,1306
213431,3684
213432,4499
213433,3638
213434,11113
213435,886
213436,1227
213437,314
213438,1945
213439,4290
213440,11600
213441,1801
213442,2667
213443,892
213444,1894
213445,6679
213446,9876
213447,4515
213448,1030
213449,7881
213450,1225
213451,16258
213452,5525
213453,20123
213454,2408
213455,9874
213456,6720
213457,818
213458,9780
213459,607
213460,2763
213461,5632
213462,18361
213463,907
213464,9153
213465,17287
213466,13433
213467,6554
213468,2229
213469,1563
213470,5086
213471,665
213472,18096
213473,636
213474,743
213475,2868
213476,1687
213477,750
213478,2615
213479,19348
213480,4267
213481,2539
213482,5180
213483,1155
213484,3145
213485,1538
213486,18333
213487,612
213488,1608
213489,5727
213490,393
213491,2998
213492,2106
213493,15685
213494,6125
213495,1722
213496,754
213497,2971
213498,10007
213499,3367
213500,3454
213501,6286
213502,514
213503,3980
213504,7153
213505,135
213506,5879
213507,740
213508,6192
213509,2121
213510,8063
213511,7420
213512,2266
213513,1146
213514,571
213515,2930
213516,13271
213517,4428
213518,3479
213519,2419
213520,8017
213521,11673
213522,476
213523,3410
213524,16865
213525,5010
213526,1663
213527,1843
213528,6197
213529,9759
213530,2037
213531,696
213532,10839
213533,14127
213534,1240
213535,11225
213536,165
213537,4325
213538,3182
213539,983
213540,2251
213541,21827
213542,4562
213543,10350
213544,7121
213545,2262
213546,2420
213547,16111
213548,2483
213549,319
213550,191
213551,1597
213552,3746
213553,1254
213554,10863
213555,689
213556,14098
213557,8447
213558,7372
213559,8191
213560,753
213561,987
213562,2971
213563,12859
213564,11902
213565,4581
213566,30556
213567,1240
213568,3334
213569,63
213570,1594
213571,2561
213572,2609
213573,4044
213574,3853
213575,1419
213576,11598
213577,832
213578,3015
213579,1076
213580,606
213581,20297
213582,11871
213583,1628
213584,1720
213585,3615
213586,11861
213587,342
213588,6423
213589,998
213590,3693
213591,306
213592,5197
213593,7222
213594,6783
213595,2023
213596,21934
213597,3919
213598,1866
213599,6320
213600,1008
213601,1036
213602,1291
213603,15009
213604,2219
213605,722
213606,1495
213607,3578
213608,4707
213609,392
213610,5654
213611,6674
213612,5319
213613,3698
213614,142
213615,11181
213616,26721
213617,2857
213618,1288
213619,5223
213620,595
213621,145
213622,1454
213623,603
213624,4541
213625,2409
213626,700
213627,6129
213628,855
213629,4745
213630,34042
213631,17051
213632,4826
213633,452
213634,3940
213635,6661
213636,1100
213637,5595
213638,5899
213639,8479
213640,9015
213641,1476
213642,3144
213643,7632
213644,2130
213645,5740
213646,826
213647,11071
213648,682
213649,18204
213650,537
213651,4762
213652,3553
213653,834
213654,2970
213655,12029
213656,1505
213657,1806
213658,23244
213659,6255
213660,1494
213661,14647
213662,1467
213663,1355
213664,18601
213665,2575
213666,6781
213667,6691
213668,7168
213669,5222
213670,771
213671,1121
213672,4998
213673,6935
213674,1163
213675,608
213676,17639
213677,9335
213678,1464
213679,868
213680,878
213681,7828
213682,6989
213683,1697
213684,2697
213685,1655
213686,2774
213687,5251
213688,4992
213689,35326
213690,2656
213691,2720
213692,2531
213693,3956
213694,16874
213695,2523
213696,15520
213697,1906
213698,2396
213699,1314
213700,2592
213701,2329
213702,25975
213703,5670
213704,904
213705,7537
213706,1344
213707,1369
213708,5739
213709,3597
213710,868
213711,1289
213712,4754
213713,889
213714,3508
213715,2559
213716,2242
213717,2905
213718,1368
213719,869
213720,9897
213721,1301
213722,7653
213723,3309
213724,2063
213725,7604
213726,2848
213727,887
213728,6897
213729,552
213730,13775
213731,14264
213732,13569
213733,5982
213734,315
213735,5116
213736,1305
213737,19864
213738,3374
213739,256
213740,11758
213741,13237
213742,2197
213743,1581
213744,6515
213745,4846
213746,616
213747,3489
213748,498
213749,1181
213750,1941
213751,3219
213752,9038
213753,605
213754,1622
213755,345
213756,6929
213757,717
213758,8877
213759,4029
213760,3777
213761,9745
213762,8066
213763,3559
213764,4360
213765,6616
213766,396
213767,5756
213768,822
213769,987
213770,1444
213771,15307
213772,5994
213773,5857
213774,687
213775,1447
213776,4445
213777,9259
213778,32609
213779,11997
213780,1217
213781,2662
213782,2314
213783,5280
213784,9418
213785,14103
213786,3129
213787,4958
213788,4215
213789,6181
213790,35203
213791,2361
213792,1417
213793,15873
213794,1065
213795,2896
213796,1692
213797,2693
213798,9922
213799,311
213800,5566
213801,903
213802,2566
213803,3770
213804,478
213805,23078
213806,30484
213807,4231
213808,19814
213809,384
213810,7657
213811,13125
213812,9262
213813,3238
213814,8402
213815,3578
213816,927
213817,1219
213818,1969
213819,883
213820,3611
213821,2396
213822,1526
213823,10780
213824,2048
213825,2261
213826,198
213827,560
213828,22105
213829,2953
213830,928
213831,29837
213832,23411
213833,3495
213834,876
213835,804
213836,6279
213837,2060
213838,3956
213839,462
213840,328
213841,12784
213842,944
213843,639
213844,4002
213845,740
213846,12645
213847,3467
213848,3349
213849,4723
213850,1029
213851,6762
213852,1734
213853,7265
213854,1817
213855,1860
213856,393
213857,1727
213858,7829
213859,1779
213860,4672
213861,3282
213862,1474
213863,3971
213864,8269
213865,21587
213866,2315
213867,4375
213868,14397
213869,3939
213870,508
213871,708
213872,8698
213873,8475
213874,417
213875,2901
213876,13250
213877,5152
213878,442
213879,5841
213880,107
213881,1193
213882,3450
213883,1396
213884,5614
213885,3787
213886,8235
213887,32454
213888,4663
213889,16809
213890,2203
213891,2045
213892,647
213893,7943
213894,10675
213895,3435
213896,21283
213897,4255
213898,6312
213899,1478
213900,1868
213901,9436
213902,1445
213903,11295
213904,24259
213905,2402
213906,4659
213907,3165
213908,4788
213909,739
213910,388
213911,1272
213912,1187
213913,601
213914,6815
213915,39278
213916,8487
213917,815
213918,12088
213919,4757
213920,4845
213921,7417
213922,852
213923,2440
213924,6255
213925,1011
213926,2131
213927,9983
213928,397
213929,22518
213930,2256
213931,7269
213932,15630
213933,17132
213934,12481
213935,885
213936,1871
213937,1064
213938,4988
213939,4190
213940,10110
213941,1694
213942,983
213943,3996
213944,137
213945,5893
213946,476
213947,14121
213948,1620
213949,3716
213950,1982
213951,14126
213952,569
213953,1379
213954,1419
213955,906
213956,19793
213957,2162
213958,13428
213959,13939
213960,1965
213961,2884
213962,4096
213963,6971
213964,7188
213965,3275
213966,18966
213967,266
213968,2077
213969,7668
213970,1281
213971,3139
213972,15468
213973,2148
213974,3897
213975,1843
213976,1572
213977,11211
213978,1858
213979,4596
213980,5123
213981,4988
213982,3694
213983,2042
213984,15817
213985,1690
213986,3695
213987,1835
213988,781
213989,240
213990,3757
213991,1435
213992,22666
213993,312
213994,4600
213995,1206
213996,1006
213997,2733
213998,1006
213999,3367
214000,1563
214001,776
214002,2169
214003,1050
214004,6785
214005,2268
214006,2113
214007,7422
214008,39786
214009,1215
214010,577
214011,3745
214012,8755
214013,41825
214014,2638
214015,211
214016,11634
214017,5585
214018,1264
214019,6724
214020,9270
214021,309
214022,7650
214023,1837
214024,993
214025,1184
214026,5548
214027,3336
214028,4830
214029,4219
214030,273
214031,5881
214032,2012
214033,16093
214034,1315
214035,594
214036,1873
214037,2275
214038,4116
214039,470
214040,8535
214041,1437
214042,13414
214043,18026
214044,3284
214045,1205
214046,12954
214047,2220
214048,7288
214049,3056
214050,1287
214051,2991
214052,7206
214053,3607
214054,20224
214055,6668
214056,14887
214057,7933
214058,1629
214059,1668
214060,4886
214061,3421
214062,1943
214063,790
214064,11314
214065,1280
214066,3559
214067,5019
214068,1609
214069,1473
214070,1312
214071,2573
214072,17900
214073,43003
214074,3828
214075,799
214076,16732
214077,19192
214078,12045
214079,1455
214080,439
214081,492
214082,803
214083,7579
214084,6052
214085,9731
214086,861
214087,17805
214088,807
214089,550
214090,5865
214091,5378
214092,1953
214093,782
214094,936
214095,181
214096,4352
214097,600
214098,583
214099,14524
214100,2983
214101,8331
214102,26258
214103,711
214104,12063
214105,1195
214106,5447
214107,711
214108,18260
214109,23832
214110,1452
214111,1686
214112,6470
214113,9079
214114,1866
214115,5300
214116,12739
214117,115
214118,2827
214119,14468
214120,1605
214121,648
214122,8106
214123,2629
214124,8452
214125,3068
214126,10998
214127,191
214128,10835
214129,10385
214130,7141
214131,1518
214132,21902
214133,1566
214134,4881
214135,3657
214136,2659
214137,7832
214138,2447
214139,4951
214140,18986
214141,1359
214142,952
214143,8708
214144,2790
214145,55520
214146,2454
214147,3625
214148,11456
214149,8211
214150,766
214151,563
214152,6800
214153,2072
214154,1568
214155,9523
214156,7870
214157,889
214158,523
214159,13970
214160,525
214161,1469
214162,1277
214163,1323
214164,858
214165,520
214166,566
214167,23028
214168,6058
214169,4456
214170,31754
214171,6505
214172,1654
214173,28710
214174,4342
214175,2213
214176,2447
214177,3557
214178,1685
214179,11625
214180,673
214181,6399
214182,8379
214183,1388
214184,875
214185,13449
214186,5287
214187,8344
214188,1538
214189,665
214190,2765
214191,3934
214192,1747
214193,10125
214194,168
214195,820
214196,3538
214197,1779
214198,3863
214199,9567
214200,3386
214201,9903
214202,1662
214203,4370
214204,2869
214205,5797
214206,638
214207,1022
214208,11518
214209,9109
214210,9953
214211,1031
214212,558
214213,6178
214214,4718
214215,627
214216,2361
214217,7280
214218,2552
214219,5827
214220,14933
214221,2037
214222,7868
214223,6320
214224,1549
214225,4445
214226,1048
214227,7806
214228,8961
214229,8957
214230,14914
214231,711
214232,15649
214233,1249
214234,2652
214235,20577
214236,6570
214237,1530
214238,10314
214239,2779
214240,3505
214241,2451
214242,11633
214243,1611
214244,899
214245,27718
214246,1196
214247,12721
214248,1244
214249,1738
214250,15752
214251,576
214252,754
214253,370
214254,1041
214255,11969
214256,3729
214257,9927
214258,1918
214259,3226
214260,2093
214261,1112
214262,1704
214263,1482
214264,2377
214265,9054
214266,446
214267,698
214268,4035
214269,25786
214270,6655
214271,11735
214272,5906
214273,342
214274,629
214275,1555
214276,4008
214277,1278
214278,7246
214279,1361
214280,11054
214281,3687
214282,2568
214283,6229
214284,9545
214285,4824
214286,1122
214287,6686
214288,6836
214289,2790
214290,4676
214291,1313
214292,45591
214293,1231
214294,3859
214295,9816
214296,9201
214297,3463
214298,12677
214299,2503
214300,20747
214301,623
214302,540
214303,2514
214304,6217
214305,1949
214306,1242
214307,14270
214308,1851
214309,11525
214310,7469
214311,316
214312,581
214313,2652
214314,2785
214315,1032
214316,3656
214317,11426
214318,8133
214319,13501
214320,12337
214321,2785
214322,1453
214323,691
214324,17662
214325,9948
214326,3921
214327,914
214328,1675
214329,2101
214330,2148
214331,701
214332,773
214333,1126
214334,6445
214335,12744
214336,2926
214337,4875
214338,1626
214339,2232
214340,1611
214341,975
214342,2775
214343,1616
214344,13540
214345,7259
214346,814
214347,2604
214348,2583
214349,1651
214350,13784
214351,795
214352,506
214353,1400
214354,7427
214355,422
214356,11430
214357,1842
214358,7501
214359,1839
214360,10034
214361,5685
214362,6281
214363,13102
214364,20984
214365,3080
214366,11683
214367,5954
214368,392
214369,4496
214370,9558
214371,14087
214372,799
214373,13388
214374,25069
214375,2209
214376,27464
214377,1498
214378,14110
214379,1843
214380,1012
214381,3033
214382,569
214383,875
214384,1342
214385,174
214386,2714
214387,5405
214388,888
214389,7336
214390,3098
214391,13515
214392,2772
214393,1556
214394,6743
214395,6801
214396,21565
214397,8610
214398,1338
214399,14581
214400,14817
214401,24782
214402,11072
214403,1340
214404,122
214405,746
214406,10935
214407,1496
214408,2341
214409,283
214410,5779
214411,799
214412,4654
214413,2674
214414,1374
214415,2246
214416,3082
214417,1928
214418,8762
214419,7949
214420,531
214421,4496
214422,23225
214423,1728
214424,1302
214425,11834
214426,2027
214427,2728
214428,9331
214429,784
214430,14993
214431,11545
214432,625
214433,8537
214434,1885
214435,1618
214436,2976
214437,1602
214438,3350
214439,1634
214440,1579
214441,8605
214442,2197
214443,1938
214444,12574
214445,28832
214446,4106
214447,3342
214448,15565
214449,6449
214450,456
214451,14263
214452,9710
214453,845
214454,1122
214455,1954
214456,670
214457,1070
214458,5442
214459,16630
214460,2607
214461,5075
214462,15580
214463,391
214464,339
214465,11838
214466,893
214467,6185
214468,9875
214469,1277
214470,652
214471,10827
214472,3086
214473,63
214474,9554
214475,14688
214476,4062
214477,928
214478,165
214479,11713
214480,2507
214481,9925
214482,6646
214483,2582
214484,9625
214485,1752
214486,1593
214487,5929
214488,1844
214489,503
214490,7443
214491,6551
214492,167
214493,9661
214494,3763
214495,2496
214496,3192
214497,7476
214498,2940
214499,11875
214500,8757
214501,31114
214502,4062
214503,3344
214504,30066
214505,3733
214506,6657
214507,974
214508,1327
214509,1732
214510,3250
214511,6023
214512,9331
214513,5022
214514,4964
214515,6126
214516,2815
214517,1594
214518,10034
214519,844
214520,1058
214521,18222
214522,2430
214523,8071
214524,1035
214525,1803
214526,2504
214527,1832
214528,895
214529,2140
214530,5314
214531,9284
214532,11975
214533,5113
214534,742
214535,2738
214536,14889
214537,1914
214538,1618
214539,5955
214540,991
214541,2168
214542,3002
214543,11793
214544,908
214545,6898
214546,6466
214547,37949
214548,7753
214549,5629
214550,23892
214551,1168
214552,616
214553,2258
214554,11887
214555,999
214556,707
214557,742
214558,7548
214559,2779
214560,5883
214561,565
214562,1842
214563,2857
214564,8480
214565,15858
214566,1101
214567,4437
214568,1952
214569,845
214570,738
214571,4016
214572,925
214573,2607
214574,3911
214575,11329
214576,663
214577,33153
214578,12581
214579,1176
214580,540
214581,1417
214582,902
214583,24285
214584,16702
214585,4025
214586,1055
214587,8994
214588,16616
214589,6284
214590,13866
214591,3564
214592,11506
214593,1024
214594,439
214595,3448
214596,6986
214597,484
214598,4682
214599,27868
214600,8626
214601,2478
214602,7349
214603,2178
214604,6418
214605,7538
214606,30456
214607,5679
214608,3243
214609,7826
214610,10130
214611,4655
214612,9967
214613,903
214614,5194
214615,1262
214616,7478
214617,2843
214618,4338
214619,12554
214620,4189
214621,2286
214622,1902
214623,4371
214624,1117
214625,12976
214626,7472
214627,7819
214628,19820
214629,6434
214630,7708
214631,2215
214632,2076
214633,7778
214634,7204
214635,3958
214636,4720
214637,421
214638,2382
214639,1290
214640,9305
214641,8523
214642,2206
214643,2705
214644,7513
214645,2073
214646,1305
214647,3342
214648,1475
214649,9203
214650,878
214651,1343
214652,1662
214653,972
214654,9473
214655,39433
214656,20595
214657,24056
214658,4424
214659,10154
214660,2631
214661,22252
214662,3936
214663,1366
214664,15656
214665,1517
214666,9177
214667,345
214668,598
214669,4422
214670,1169
214671,932
214672,897
214673,2976
214674,1260
214675,1195
214676,312
214677,4540
214678,779
214679,256
214680,2557
214681,912
214682,2596
214683,826
214684,4313
214685,3121
214686,733
214687,7654
214688,7398
214689,3844
214690,3783
214691,5464
214692,3395
214693,2338
214694,1632
214695,1344
214696,2365
214697,7756
214698,2094
214699,369
214700,1450
214701,3155
214702,14617
214703,713
214704,4180
214705,6506
214706,3323
214707,13995
214708,1936
214709,415
214710,18574
214711,3014
214712,2848
214713,5393
214714,2271
214715,7313
214716,6679
214717,1131
214718,16020
214719,1868
214720,2680
214721,2454
214722,1891
214723,4556
214724,2517
214725,1200
214726,1482
214727,779
214728,49302
214729,1379
214730,4558
214731,94
214732,1703
214733,3989
214734,605
214735,295
214736,3025
214737,188
214738,14534
214739,2466
214740,348
214741,2717
214742,2399
214743,1270
214744,5063
214745,1548
214746,7971
214747,13205
214748,4120
214749,659
214750,1357
214751,98
214752,2644
214753,17306
214754,2916
214755,12678
214756,3589
214757,8127
214758,850
214759,5658
214760,19659
214761,782
214762,782
214763,790
214764,12965
214765,27578
214766,1623
214767,11185
214768,6178
214769,34951
214770,1627
214771,13068
214772,1530
214773,2932
214774,620
214775,12708
214776,1601
214777,5568
214778,1206
214779,806
214780,9594
214781,1031
214782,1114
214783,999
214784,282
214785,5925
214786,11872
214787,5996
214788,1424
214789,6465
214790,1485
214791,8825
214792,13880
214793,910
214794,1850
214795,1729
214796,14900
214797,3534
214798,2760
214799,6357
214800,2109
214801,2195
214802,836
214803,2817
214804,1569
214805,16242
214806,4289
214807,1197
214808,2931
214809,4425
214810,422
214811,20724
214812,2445
214813,23733
214814,10871
214815,1285
214816,1128
214817,435
214818,699
214819,2313
214820,1207
214821,3270
214822,4042
214823,814
214824,1631
214825,8681
214826,2773
214827,2944
214828,13515
214829,2901
214830,4887
214831,2509
214832,3519
214833,6706
214834,14845
214835,1116
214836,16410
214837,28902
214838,5223
214839,4069
214840,2765
214841,1136
214842,2147
214843,1709
214844,2616
214845,1607
214846,18007
214847,8628
214848,2224
214849,2589
214850,5048
214851,6243
214852,1520
214853,1052
214854,2375
214855,403
214856,1009
214857,952
214858,908
214859,1784
214860,22120
214861,1600
214862,1210
214863,1451
214864,13426
214865,6556
214866,1489
214867,3692
214868,11477
214869,36096
214870,2316
214871,2940
214872,12313
214873,4691
214874,8286
214875,38467
214876,3162
214877,64043
214878,23094
214879,987
214880,5435
214881,788
214882,997
214883,2282
214884,3227
214885,11225
214886,1000
214887,4846
214888,1562
214889,3145
214890,18747
214891,3428
214892,1520
214893,546
214894,4223
214895,2487
214896,4846
214897,658
214898,11096
214899,1781
214900,1486
214901,2186
214902,4575
214903,6279
214904,12722
214905,4735
214906,10775
214907,13787
214908,978
214909,10937
214910,2813
214911,2411
214912,1318
214913,4765
214914,2540
214915,5979
214916,11721
214917,7655
214918,1493
214919,2776
214920,3972
214921,939
214922,4320
214923,1939
214924,4898
214925,8051
214926,28209
214927,1472
214928,202
214929,5593
214930,1527
214931,2764
214932,864
214933,3626
214934,795
214935,10263
214936,41050
214937,8124
214938,3371
214939,6240
214940,3308
214941,4267
214942,1744
214943,2089
214944,489
214945,7397
214946,299
214947,10375
214948,2175
214949,4846
214950,2529
214951,6686
214952,3316
214953,21735
214954,3986
214955,5724
214956,1614
214957,1572
214958,9835
214959,14147
214960,22736
214961,135
214962,835
214963,373
214964,3475
214965,246
214966,1333
214967,1198
214968,1170
214969,6498
214970,2372
214971,1470
214972,551
214973,21090
214974,3653
214975,915
214976,572
214977,1566
214978,486
214979,9139
214980,5861
214981,8623
214982,2712
214983,1283
214984,9264
214985,538
214986,2047
214987,719
214988,5234
214989,5155
214990,18625
214991,1291
214992,6084
214993,1688
214994,2226
214995,18091
214996,14094
214997,7223
214998,3665
214999,5410
215000,2646
215001,51100
215002,110
215003,289
215004,7724
215005,2891
215006,493
215007,2863
215008,957
215009,1927
215010,4835
215011,496
215012,670
215013,3162
215014,626
215015,272
215016,3323
215017,9932
215018,8318
215019,1384
215020,4242
215021,1325
215022,735
215023,2204
215024,6740
215025,936
215026,4169
215027,20248
215028,961
215029,795
215030,1086
215031,12847
215032,7953
215033,5763
215034,268
215035,7919
215036,674
215037,8514
215038,17111
215039,8089
215040,184
215041,15935
215042,903
215043,1996
215044,2950
215045,14116
215046,7311
215047,2411
215048,502
215049,9103
215050,16192
215051,13053
215052,434
215053,1351
215054,1198
215055,8303
215056,3296
215057,5890
215058,14935
215059,14074
215060,1527
215061,883
215062,3855
215063,4079
215064,14321
215065,5435
215066,4962
215067,795
215068,9040
215069,13203
215070,3354
215071,7233
215072,14022
215073,3963
215074,11803
215075,5732
215076,641
215077,2514
215078,1673
215079,7433
215080,10032
215081,7113
215082,762
215083,400
215084,6398
215085,16053
215086,645
215087,2386
215088,8289
215089,9100
215090,13075
215091,950
215092,3039
215093,5650
215094,4049
215095,5624
215096,17744
215097,3176
215098,4511
215099,4868
215100,1335
215101,728
215102,1364
215103,4441
215104,819
215105,6407
215106,2723
215107,7717
215108,8522
215109,740
215110,647
215111,9834
215112,5023
215113,1491
215114,1943
215115,17749
215116,4069
215117,11115
215118,9643
215119,10933
215120,1912
215121,1920
215122,2779
215123,654
215124,3626
215125,1499
215126,6594
215127,17525
215128,2177
215129,935
215130,1340
215131,15724
215132,1996
215133,18474
215134,7590
215135,1569
215136,4424
215137,494
215138,2172
215139,962
215140,8083
215141,21465
215142,2882
215143,1233
215144,1519
215145,5282
215146,1127
215147,1837
215148,18205
215149,200
215150,1500
215151,629
215152,5305
215153,884
215154,3175
215155,2530
215156,719
215157,2918
215158,327
215159,731
215160,799
215161,1438
215162,4223
215163,9285
215164,12163
215165,2280
215166,1262
215167,12576
215168,6517
215169,5461
215170,23358
215171,20071
215172,7386
215173,2727
215174,769
215175,610
215176,19143
215177,12573
215178,2526
215179,16197
215180,1045
215181,13890
215182,1711
215183,21752
215184,2410
215185,10637
215186,1674
215187,9940
215188,3585
215189,407
215190,3260
215191,4019
215192,14036
215193,3282
215194,4778
215195,3146
215196,371
215197,4374
215198,2239
215199,5375
215200,20722
215201,1371
215202,516
215203,2547
215204,5436
215205,21752
215206,7118
215207,8957
215208,1843
215209,3674
215210,3726
215211,2136
215212,875
215213,1559
215214,5829
215215,12639
215216,3978
215217,8610
215218,7305
215219,6007
215220,303
215221,2593
215222,661
215223,3529
215224,4178
215225,2278
215226,2761
215227,2518
215228,226
215229,3982
215230,989
215231,2187
215232,1553
215233,1138
215234,3343
215235,1433
215236,1614
215237,16037
215238,1866
215239,2802
215240,1029
215241,5950
215242,1158
215243,1011
215244,4882
215245,807
215246,487
215247,887
215248,1168
215249,27939
215250,889
215251,5056
215252,5493
215253,805
215254,15903
215255,1506
215256,9683
215257,2281
215258,4403
215259,2700
215260,1800
215261,634
215262,1424
215263,1281
215264,752
215265,7670
215266,1693
215267,3631
215268,963
215269,4664
215270,1349
215271,1630
215272,2939
215273,5155
215274,1234
215275,12062
215276,4042
215277,18979
215278,938
215279,590
215280,179
215281,3845
215282,866
215283,5745
215284,2589
215285,2591
215286,17152
215287,2702
215288,1828
215289,8438
215290,19225
215291,5902
215292,1309
215293,2199
215294,314
215295,1503
215296,811
215297,571
215298,20462
215299,830
215300,1841
215301,9244
215302,1113
215303,8494
215304,1422
215305,7129
215306,12199
215307,5038
215308,6792
215309,5353
215310,804
215311,4012
215312,1685
215313,3504
215314,15105
215315,5913
215316,945
215317,12498
215318,1737
215319,840
215320,1148
215321,15873
215322,16951
215323,933
215324,10470
215325,1341
215326,2056
215327,2915
215328,24079
215329,12072
215330,24370
215331,1612
215332,5314
215333,3299
215334,2860
215335,11207
215336,5097
215337,3786
215338,1438
215339,557
215340,1471
215341,10993
215342,8822
